Site,Site_name,Lat,Lon
031179,COOKTOWN TOWN STRIP,-15.4667,145.2333
031180,MOUNT CARBINE TOWNSHIP,-16.5319,145.1325
031181,BARTLE VIEW ALERT,-17.545,145.7156
031182,GREENHAVEN ALERT,-17.5875,145.5997
031183,MALANDA ALERT,-17.3594,145.5922
031184,MCKELL ROAD ALERT,-17.4442,145.5094
031185,MILLAA MILLAA ALERT,-17.5175,145.6089
031186,SUTTIES CREEK ALERT,-17.6803,145.6603
031187,TOPAZ ALERT,-17.4694,145.7311
031188,MAREEBA TM,-17.0039,145.4281
031189,WHITE CLIFF POINT,-16.6581,145.5675
031190,MAREEBA AIRPORT,-17.0706,145.4294
031191,MURRAY SPRINGS ALERT,-18.1494,145.4803
031192,GREEN ISLAND,-16.7614,145.9719
031193,ATHERTON,-17.255,145.4803
031194,CAIRNS TBRG COMPARISON,-16.8872,145.7572
031195,HERBERTON MOWBRAY RD,-17.3733,145.385
031196,MT GARNET ALERT,-17.7047,145.1461
031197,UPPER RUDD CREEK ALERT,-18.0394,144.8856
031198,HERBERTON ALERT,-17.3769,145.3803
031199,BOLINDA ESTATE TM,-17.8311,145.7053
031200,RAVENSHOE ALERT,-17.5908,145.5294
031201,REDLYNCH STATE SCHOOL,-16.9083,145.6964
031202,HERBERTON FLETCHER,-17.3975,145.3667
031203,BABINDA SUGAR MILL,-17.34,145.9253
031204,REEF PARK,-16.5261,145.4628
031205,COPPERLODE DAM ALERT,-16.9794,145.6747
031206,KURANDA  HILLTOP,-16.8208,145.635
031207,GRAHAM RANGE,-17.3,145.9667
031208,TREE HOUSE CREEK,-17.2769,145.9572
031209,COOKTOWN AIRPORT,-15.4461,145.1861
031210,MAREEBA AIRPORT,-17.0704,145.4293
031211,KOAH SHELL,-16.8944,145.5681
031212,WONDECLA,-17.4343,145.44
031213,CAPE FLATTERY,-14.9672,145.3106
031214,CAIRNS AERO ENVIROMON BASESTATION,-16.8681,145.7444
031215,CAIRNS CRC ENVIROMON BASESTATION,-16.93,145.7703
031216,THE BOULDERS,-17.3392,145.8696
031217,ATHERTON SOLAR CRESCENT,-17.2583,145.4739
031218,PARRAMATTA PARK,-16.9141,145.761
031219,DAINTREE ICE CREAM,-16.2122,145.4042
031220,MALANDA,-17.3514,145.5958
031221,SCARDONS HILL,-17.3117,144.6836
031222,CAIRNS RACECOURSE,-16.9463,145.7474
031223,PORT DOUGLAS PO,-16.4835,145.466
031225,SMITHFIELD (CAIRNS AERO),-16.8289,145.7088
031229,CAIRNS AERO (AUTO EVAP),-16.8736,145.7458
032000,ANTIL PLAINS RAILWAY STN,-19.4333,146.8333
032001,BAMBAROO,-18.8828,146.17
032002,BEMERSIDE,-18.5744,146.2226
032003,COORUMBA,-17.55,145.9
032004,CARDWELL MARINE PDE,-18.2544,146.0192
032005,CAPE CLEVELAND LIGHTHOUSE,-19.1833,147.0167
032006,CARRUCHAN,-18.2,145.8833
032007,CASHMERE,-18.15,145.35
032008,CLARKE RIVER TELECOM,-19.2167,145.4333
032009,BINGIL BAY,-17.835,146.0986
032010,NERADA TEA,-17.55,145.8833
032011,ELLENVIEW,-18.8,145.9
032012,ELPHINSTONE POCKET,-18.6333,146.1667
032013,EURAMO POST OFFICE,-18.0,145.9333
032014,EWAN POST OFFICE,-19.1167,145.8333
032015,FELUGA,-17.8833,145.9667
032016,FLYING FISH POINT,-17.4947,146.0744
032017,EUBENANGEE,-17.4667,145.9667
032018,GLENEAGLE,-18.1675,145.3381
032019,JAPOONVALE WARRAKIN RD,-17.7212,145.9221
032020,MARCO STREET ALERT,-17.5556,145.9556
032021,GOONDI MILL CSR,-17.5167,146.0167
032022,GUNNAWARRA,-17.95,145.1667
032023,HALIFAX MACROSSAN ST,-18.5819,146.2839
032024,INGHAM POST OFFICE,-18.65,146.1667
032025,INNISFAIL,-17.5249,146.0345
032026,JAPOONVALE STATE SCHOOL,-17.7167,145.9333
032027,KANGAROO HILLS STATION,-18.9331,145.6697
032028,KIRRAMA STATION,-18.1403,145.61
032029,LONG POCKET,-18.5333,146.0
032030,LOWER TULLY POST OFFICE,-18.0,146.0
032031,LUCINDA TOWNSHIP,-18.5256,146.3335
032032,MACKNADE SUGAR MILL,-18.5867,146.2547
032033,RUSSELL RIVER,-17.4608,145.8822
032034,MOURILYAN POST OFFICE,-17.585,146.0417
032035,WARRAMI,-18.1,145.8167
032036,OAK HILLS STATION,-18.5333,145.6
032037,SOUTH JOHNSTONE EXP STN,-17.6053,145.9972
032038,SOUTH JOHNSTONE POST OFFICE,-17.6,146.0
032039,STONE RIVER PRISON FARM,-18.7833,145.9667
032040,TOWNSVILLE AERO,-19.2483,146.7661
032041,TOWNSVILLE RAILWAY STN,-19.2683,146.815
032042,TULLY SUGAR MILL,-17.9364,145.9253
032043,UPPER STONE EXELBY,-18.7217,145.9239
032044,VALLEY OF LAGOONS,-18.6608,145.1031
032045,VICTORIA SUGAR MILL,-18.6508,146.2047
032046,BILYANA RAILWAY STATION,-18.1167,145.9167
032047,TOWNSVILLE PILOT STATION,-19.2667,146.8167
032048,WAIRUNA STATION,-18.45,145.3167
032049,WOLDSTON RAILWAY STATION,-19.8333,146.7667
032050,YABULU QLD NICKEL,-19.2033,146.6131
032051,TOKALON,-18.6833,146.15
032052,ABERGOWRIE POST OFFICE,-18.4833,145.8833
032053,MENA CREEK,-17.6667,145.8833
032054,MINNAMOOLKA STATION,-18.1833,145.1167
032055,SILKWOOD POST OFFICE,-17.7367,146.0031
032056,GARRADUNGA POST OFFICE,-17.4667,146.0
032057,OONOONBA,-19.2903,146.8108
032058,INGHAM CSIRO FIELD STN,-18.6667,146.25
032059,WEONA,-18.8208,145.8467
032060,KIRRAMA FORESTRY,-18.2,145.75
032061,BOTTOM OF PIN GIN HILL,-17.5333,145.9667
032062,TAMARAK,-18.8133,145.7925
032063,BLUE RANGE,-19.1648,145.4199
032064,PALUMA IVY COTTAGE,-19.0074,146.207
032065,MOUNT STUART CHANNEL,-19.35,146.7667
032066,MIDWAY,-18.1,145.8667
032067,OLLERA CREEK,-19.0,146.3
032068,SUNNYSIDE,-19.6,147.0167
032069,BANYAN,-17.9167,145.9167
032070,TULLY POST OFFICE,-17.9317,145.9272
032071,TOWNSVILLE HOSPITAL,-19.3,146.8
032072,SOUTH JOHNSTONE SUGAR MILL,-17.6,146.0
032073,LAUDHAN PARK,-19.45,146.75
032074,CORDUROY,-18.0667,145.8833
032075,KENNEDY,-18.2167,145.95
032076,UTCHEE CREEK,-17.615,145.905
032077,PALM ISLAND WATER TREAT,-18.7131,146.5914
032078,INGHAM COMPOSITE,-18.6467,146.1728
032079,GLENVIEW,-17.6192,145.8383
032080,MEADOWBANK,-18.25,144.9833
032081,LASSIE CREEK STATION,-19.3842,145.8369
032082,CRAIGS POCKET STATION,-18.5633,144.9892
032083,ORPHEUS ISLAND RESORT,-18.6356,146.4997
032084,ROSS RIVER,-19.3,146.7833
032085,CAMEL CREEK STATION,-18.8369,145.4706
032086,ABERGOWRIE BRIDGE,-18.5225,146.0019
032087,BEDARRA ISLAND RESORT,-18.0,146.1333
032088,HORSESHOE BAY,-19.1306,146.8642
032089,LAROONA STATION,-19.3483,145.9811
032090,STAR STATION,-19.3333,146.1667
032091,ELPHINSTONE POCKET NO1,-18.4994,146.0044
032092,MOUNT SPEC,-18.9333,146.1833
032093,STUART POST OFFICE,-19.35,146.8333
032094,GAIRLOCH,-18.615,146.1811
032095,NEW MOON STATION,-19.1967,145.7747
032096,DARADGEE,-17.4804,146.0121
032097,ZIG ZIG STATION,-19.1333,145.85
032098,ROLLINGSTONE,-19.0439,146.4092
032099,HORSESHOE BEND,-18.9942,146.0186
032100,LAVA PLAINS STATION,-18.4833,144.8
032101,MUTARNEE STORE,-18.9558,146.2886
032102,TULLY RIVER STATION,-17.9614,145.7528
032103,MARIONVALE STATION,-18.6,144.8833
032104,CHRISTMAS CREEK STATION,-19.0947,145.3539
032105,GOSHEN STATION,-18.1464,145.4386
032106,EAST PALMERSTON NERADA,-17.5467,145.8833
032107,BILYANA POST OFFICE,-18.1167,145.9
032108,EL ARISH POST OFFICE,-17.8069,146.0031
032109,UPPER MURRAY TM,-18.1069,145.8053
032110,MOUNT FULLSTOP,-19.1897,145.5547
032111,TULLY SUGAR MILL PROJECT 1,-17.8167,146.0167
032112,TULLY SUGAR MILL PROJECT 2,-17.8833,145.9667
032113,TULLY SUGAR MILL PROJECT 4,-18.0,145.95
032114,GLENFOYLE,-18.8167,145.8
032115,EURAMO,-17.9922,145.9344
032116,TOWNSVILLE UNI LIGHTNING,-19.3,146.7333
032117,ALLINGHAM  FORREST DRIVE,-18.6867,146.2969
032118,DUNK ISLAND RESORT,-17.9367,146.1417
032119,MENA CREEK POST OFFICE,-17.6557,145.9564
032120,MOUNT STUART RADAR SITE,-19.3442,146.7808
032121,LUCKY DOWNS STATION,-18.9167,145.0
032122,GREENVALE,-18.9764,145.1125
032123,ABERGOWRIE ZATTA,-18.4333,145.8333
032124,KENNEDY STATE FOREST 461,-18.2167,145.95
032125,TOWNSVILLE POST OFFICE,-19.2667,146.8167
032126,CAPE PALLARENDA,-19.2,146.7667
032127,TOWNSVILLE CSIRO RADIATION,-19.3231,146.7628
032128,NORTH GAIRLOCH,-18.6167,146.1833
032129,STONELEIGH,-18.75,145.95
032130,BLUEWATER DRIVE,-19.1617,146.5836
032131,GREENWOOD HILL FORESTRY,-18.2667,146.0167
032132,TURTLE BAY,-19.2833,147.0667
032133,ROLLINGSTONE POST OFFICE,-19.0442,146.3908
032134,KIRWAN,-19.3083,146.735
032135,COWLEY JTTRE,-17.6833,146.1167
032136,EARLS COURT JTTRE,-17.7667,145.8
032137,LIVERPOOL CREEK JTTRE,-17.7167,145.85
032138,CRAWFORDS LOOKOUT,-17.6172,145.8
032139,GREENVALE STATION,-18.9667,145.1167
032140,BURDEKIN RIVER,-19.1833,145.4333
032141,LUCINDA POINT,-18.5203,146.3861
032142,WHITE CRYSTAL TM,-18.6822,145.75
032143,HERBERT RIVER,-18.5167,146.0
032144,KIRRAMA FOREST NO2,-18.1833,145.7333
032145,INNISFAIL WHARF,-17.5253,146.0314
032146,TULLY MCQUILLEN ST,-17.9386,145.9203
032147,MT ECHO,-18.4233,145.7783
032148,STONY OUTSTATION,-17.8664,145.7233
032149,PEACOCK SIDING,-18.6797,145.9961
032150,GOONDI,-17.505,146.0094
032151,SOUTH JOHNSTONE HYNE ST,-17.5981,145.9958
032152,TUNG OIL TM,-17.5475,145.9292
032153,ZATTAS,-18.4506,145.8294
032154,ZATTAS TM,-18.4506,145.8294
032155,CENTRAL MILL TM,-17.6094,145.9786
032156,HALIFAX,-18.5817,146.2817
032157,YABULU,-19.2881,146.6069
032158,TULLY TM,-17.9392,145.925
032159,PALM ISLAND CYCLONE,-18.7333,146.58
032160,CENTRAL MILL ALERT,-17.6089,145.9792
032161,CORSIS ALERT,-17.5967,145.9014
032162,CRAWFORDS LOOKOUT ALERT,-17.615,145.8011
032163,INNISFAIL WHARF ALERT,-17.5236,146.0325
032164,MENAVALE ALERT,-17.6808,145.8878
032165,NERADA ALERT,-17.5308,145.8464
032166,TUNG OIL ALERT,-17.5456,145.9325
032167,EURAMO TM,-17.9919,145.9425
032168,MOURILYAN HARBOUR,-17.5936,146.1106
032169,GLENEAGLE ALERT,-18.1919,145.3325
032170,NASH'S CROSSING ALERT,-18.4125,145.7722
032171,INGHAM PUMP STATION AL,-18.6347,146.1444
032172,WALLAMAN ALERT,-18.4606,145.7383
032173,PEACOCK SIDING ALERT,-18.6797,145.9961
032174,ABERGOWRIE ALERT,-18.4889,145.9364
032175,RANGEVIEW RANCH,-19.3514,146.455
032176,KIRRAMA ALERT,-18.1439,145.61
032177,JARRA CREEK TM,-17.8831,145.8428
032178,TOWNSVILLE AERO COMPARISON,-19.2492,146.7647
032179,TUNG OIL ALERT-B,-17.5456,145.9325
032180,CENTRAL MILL ALERT-B,-17.6094,145.9786
032181,GLENDHU,-18.4242,145.0717
032182,CAPE FERGUSON NTC AWS,-19.2774,147.0586
032183,POVERTY HILL ALERT,-18.7497,146.115
032184,ZATTAS ALERT,-18.4506,145.8294
032185,HALIFAX ALERT,-18.5789,146.2803
032186,MICHAEL CREEK ALERT,-18.8478,145.9067
032187,LAKE LUCY TM,-18.5139,145.1856
032188,HINCHINBROOK ISLAND,-18.1956,146.2228
032189,CARDWELL STONEY CREEK RD,-18.2978,146.0375
032190,INNISFAIL CCRC ENVIROMON BASESTATION,-17.5228,146.0306
032191,HAWKINS CREEK,-18.5858,146.0731
032192,CARDWELL RANGE,-18.547,146.178
032193,MAGNETIC ISLAND - NELLY BAY,-19.1539,146.8494
032194,COWLEY BEACH (DEFENCE),-17.6905,146.1126
032195,MOUNT STUART (DEFENCE),-19.4082,146.762
032196,TOWNSVILLE- AIR WEAPONS RANGE (DEFENCE),-19.3048,146.2438
032197,INNISFAIL AERODROME,-17.5581,146.0119
032198,GREENVALE RADAR,-18.9976,144.9959
032200,INGHAM AERO,-18.6651,146.1467
032201,TOWNSVILLE AERO (AUTO EVAP),-19.2483,146.7661
033000,ADELAIDE PARK,-23.1,150.7
033001,BURDEKIN SHIRE COUNCIL,-19.5778,147.4063
033002,AYR DPI RESEARCH STN,-19.6169,147.3758
033003,BALMORAL STATION,-22.9825,150.2619
033004,BOGIE RIVER,-20.3167,147.9333
033005,BLOOMSBURY POST OFFICE,-20.7,148.6
033006,BLUE MOUNTAIN,-21.5,149.0
033007,BOWEN POST OFFICE,-20.0167,148.25
033008,BYFIELD CHILDS ROAD,-22.8461,150.6475
033009,PARNASS VALE,-22.8,150.65
033010,CALEN POST OFFICE,-20.8992,148.7739
033011,CANNON VALLEY,-20.3,148.6
033012,COLLAROY STATION,-22.0328,149.185
033013,COLLINSVILLE POST OFFICE,-20.5533,147.8464
033014,COLLINSVILLE COAL MINE,-20.55,147.8
033015,CONWAY STATION,-20.4,148.7
033016,DALRYMPLE HEIGHTS,-21.1317,148.4922
033017,DAYDREAM ISLAND RESORT,-20.2575,148.8139
033018,DOTSWOOD STATION,-19.6267,146.2867
033019,EMU PARK HILL ST,-23.2658,150.8233
033020,HOME HILL FIFTEEN A ST,-19.655,147.4114
033021,ETON POLICE STATION,-21.2667,148.9667
033022,ETON RANGE HOTEL,-21.4,148.9167
033023,FARLEIGH CO-OP SUGAR MILL,-21.1011,149.1022
033024,FARLEIGH RAILWAY STATION,-21.1,149.1
033025,FINCH HATTON SUGAR MILL,-21.15,148.6167
033026,FINCH HATTON COOK ST,-21.1436,148.6322
033027,GARGETT POST OFFICE,-21.1558,148.7433
033028,GIRU POST OFFICE,-19.5114,147.1064
033029,GOORGANGA,-20.4833,148.5833
033030,GUMLU DAYS ROAD,-19.8775,147.6869
033031,HAYMAN ISLAND RESORT,-20.0564,148.8881
033032,HOME HILL POST OFFICE,-19.6666,147.4151
033033,INKERMAN STATION,-19.7628,147.4567
033034,HOMESTEAD,-23.2717,150.4408
033035,KALAMIA ESTATE,-19.5244,147.4161
033036,KALARKA RAILWAY STATION,-22.1667,149.5333
033037,KILLARNEY STATION,-22.3667,149.2833
033038,KOUMALA HATFIELDS ROAD,-21.6256,149.2367
033039,KUNWARARA POST OFFICE,-22.9167,150.1333
033040,KUTTABUL POST OFFICE,-21.0403,148.91
033041,LETHEBROOK,-20.5392,148.6572
033042,LINDEMAN ISLAND RESORT,-20.46,149.0417
033043,LONGFORD CK RAIL SIDING,-20.2,148.3667
033044,CLUB CROCODILE RESORT,-20.3353,148.8536
033045,MACKAY AERO,-21.1706,149.1794
033046,MACKAY POST OFFICE,-21.15,149.1833
033047,TE KOWAI EXP STN,-21.1642,149.1192
033048,MACROSSAN,-20.0,146.45
033049,MARIAN STATE SCHOOL,-21.15,148.9167
033050,MARLBOROUGH POST OFFICE,-22.8131,149.89
033051,MINGELA POST OFFICE,-19.8792,146.6323
033052,MIRANI POST OFFICE,-21.15,148.8667
033053,MOUNT JUKES,-21.0011,148.9364
033054,NEBO,-21.6889,148.6881
033055,NETHERDALE POST OFFICE,-21.15,148.5333
033056,OAKDALE STATION,-21.4,149.0
033057,OGMORE POST OFFICE,-22.6231,149.66
033058,PINE ISLET LIGHTHOUSE,-21.6667,150.2167
033059,PLANE CREEK SUGAR MILL,-21.427,149.216
033060,PLEYSTOWE SUGAR MILL,-21.1417,149.0378
033061,PROSERPINE POST OFFICE,-20.4,148.5833
033062,RAVENSWOOD POST OFFICE,-20.0997,146.8892
033063,REID RIVER RAILWAY STATION,-19.7667,146.8333
033064,MACKAY PILOT STATION,-21.1333,149.2167
033065,ST LAWRENCE POST OFFICE,-22.3458,149.5356
033066,EAST MACKAY,-21.1475,149.1997
033067,SARINA POST OFFICE,-21.4214,149.2175
033068,MIRANI MARY STREET,-21.1631,148.87
033069,SHIRBOURNE PARK,-19.5956,147.0964
033070,STRATHBOGIE,-20.1956,147.5992
033071,THE VALLEY,-21.93,149.3642
033072,WALKERSTON,-21.15,149.0667
033073,WOODHOUSE,-19.8314,147.1311
033074,WOODSTOCK POST OFFICE,-19.6,146.8333
033075,WYBERBA,-21.5,149.2
033076,YAAMBA,-23.1333,150.3669
033077,PACIFIC HEIGHTS,-23.0965,150.7343
033078,HOME HILL IRRIGATION,-19.7,147.4
033079,GUTHALUNGRA QLD SALT,-19.8667,147.8167
033080,MOUNT CHARLTON,-21.0003,148.7375
033081,INKERMAN RAILWAY STATION,-19.75,147.4833
033082,STRATHMORE,-20.4992,147.6278
033083,CARDOWAN,-22.1203,149.0647
033084,PALM VALE,-21.7,149.4
033085,MOUNT CHARMERS,-23.3,150.65
033086,ELALIE RAILWAY SIDING,-22.1,149.5
033087,BARNGANAL BLUE MOUNTAIN,-21.5286,149.0006
033088,SOUTH MOLLE ISLAND,-20.2667,148.8333
033089,MOUNT CASTOR,-21.15,148.7167
033090,MILLAROO DPI,-20.0464,147.2739
033091,ELAROO,-20.7794,148.6081
033092,ACACIA VALE GARDENS,-21.3,149.2
033093,PANDANUS CK FOREST 658,-20.7967,148.5483
033094,BOWEN AUSTRALIAN SALTWORKS,-20.0133,148.2247
033095,ORKABIE WEST HILL,-21.8031,149.3569
033096,MOUNT DANGAR,-20.2081,148.13
033097,MOSS VALE STATION,-20.2392,148.0031
033098,CAWARRAL,-23.2667,150.6667
033099,TEEMBURRA CREEK PLUVIO,-21.245,148.6717
033100,ERNEST CREEK PLUVIO WRC,-20.8983,148.3883
033101,KELSEY CREEK,-20.4,148.5
033102,MOUNT PELION,-20.9,148.8167
033103,ROCHFORD,-20.1,146.6
033104,BYERWEN,-21.0833,147.93
033105,KULULU,-21.15,149.0
033106,HAMILTON ISLAND AIRPORT,-20.3658,148.9536
033107,FLAT TOP ISLAND,-21.2,149.25
033108,EUNGELLA,-21.15,148.5
033109,ALVA GLEN,-20.9,148.8
033110,ROMA PEAK,-20.2997,148.2206
033111,MARLBOROUGH HELIPAD TM,-22.815,149.8878
033112,BIRRALEE,-20.6667,147.6833
033113,WYREEMA,-19.7,147.2
033114,WANDOO,-21.7094,148.9919
033115,THE CAVES,-23.1833,150.4667
033116,SOUTHWICK,-19.9167,145.6333
033117,KEPPLE BAY 2,-23.1833,150.9667
033118,HAUGHTON VALLEY,-19.85,146.65
033119,MACKAY M.O,-21.1172,149.2169
033120,POOPOONBAH IWSC,-19.5,147.1
033121,ALEXANDRA,-21.1833,149.1
033122,CLARE,-19.7942,147.2342
033123,FANNING RIVER STATION,-19.7333,146.4333
033124,GLENPRAIRIE 1,-22.6167,149.95
033125,MOUNT SPENCER 2,-21.4828,148.6606
033126,CAPE BOWLING GREEN,-19.3286,147.425
033127,KELSEY CREEK DITTMER RD,-20.4275,148.4475
033128,GLENPRAIRIE 2,-22.6236,149.9428
033129,TILPAL STATION,-22.7983,150.1381
033130,WAGOONA POST OFFICE,-20.85,148.7
033131,STOCKADE NURSERY,-21.0083,148.8333
033132,BOWEN RADAR,-19.8858,148.076
033133,JUBILEE POCKET,-20.2767,148.7256
033134,ETON SUNWATER,-21.2681,148.97
033135,BOWEN AERO,-20.0167,148.2167
033136,MARYVALE,-22.9667,150.6833
033137,FANNING R. STN,-19.7333,146.4333
033138,BRAMPTON ISLAND RESORT,-20.8017,149.275
033139,PAYNES LAGOON STATION,-19.4597,146.11
033140,MIA MIA,-21.2433,148.8164
033141,FINCH HATTON,-21.1325,148.6475
033142,STRATHALBYN STATION,-20.1667,147.3
033143,FLETCHER VIEW STATION,-19.8844,146.1786
033144,WILSON BEACH,-20.4708,148.7242
033145,RANGE HOTEL,-21.38,148.9467
033146,HOMEVALE STATION,-21.4447,148.5306
033147,WARDEN BEND,-20.1867,148.145
033148,CLARKE SPUR,-20.45,148.4
033149,PRETTY BEND DON RIVER,-20.4,148.1333
033150,WATTLEVALE STATION,-19.9119,147.8517
033151,MAJORS CREEK,-19.5953,146.9342
033152,MIRANI,-21.1583,148.8608
033153,MOUNT ABERDEEN,-20.2042,147.9547
033154,CONWAY NATIONAL PARK,-20.2833,148.7633
033155,SHOALWATER-THE GLEN,-22.8244,150.3394
033156,MIRAMBEENA,-19.6808,146.1131
033157,PROSERPINE UP-RIVER,-20.3469,148.515
033158,HECATE,-20.5031,148.3442
033159,SPRINGVALE STATION,-19.6833,146.85
033160,COUTI-OUTI,-22.3667,150.1167
033161,ROSSMOYA,-23.0214,150.4847
033162,HOLLINS BAY,-22.2667,150.0333
033163,BRAMPTON VALE,-22.7594,150.6092
033164,DON RIVER,-20.0447,148.2014
033165,HAY POINT PORT,-21.2833,149.2933
033166,FLORA VALLEY NO 2,-19.7333,146.9017
033167,ROSEDALE,-22.45,149.45
033168,BLENHEIM STATION,-21.0714,148.2236
033169,TURRAWULLA STATION,-21.1667,148.2442
033170,MYSTERY PARK,-22.3614,149.3747
033171,SPRINGVALE NO 2,-19.6783,146.9333
033172,CREDITON,-21.2042,148.5436
033173,FLORA VALLEY NO 1,-19.7167,146.9483
033174,BRIABA RAILWAY STATION,-20.4167,147.8667
033175,ETON VALE,-20.2144,147.7761
033176,GATTON VALE,-20.7781,147.9486
033177,EXMOOR,-20.95,148.1333
033178,CREDITON CATHAY CK RD,-21.1833,148.5667
033179,OWENS CREEK,-21.0956,148.7236
033180,AIRLIE BEACH,-20.2917,148.725
033181,BRIGHTLEY,-21.2667,148.9
033182,CREDITON POST OFFICE,-21.2,148.55
033183,PLATEAU,-21.2333,148.5333
033184,BANKSIA STATION,-22.6472,150.0928
033185,TIERAWOOMBA,-21.8547,149.0356
033186,CARMILA BEACH ROAD,-21.92,149.4386
033187,HILL END,-22.5167,149.7333
033188,BELGAMBA,-22.0336,149.4875
033189,STRATHMUIR,-22.7069,149.7333
033190,MONTROSE,-22.6333,149.5167
033191,MOUNT WILLIAM QDPI,-21.035,148.5983
033192,LAKE  ELPHINSTONE,-21.5333,148.25
033193,STRATHDEE,-21.5833,148.7667
033194,STANAGE BAY,-22.1667,150.0667
033195,WILLIAMSON,-22.4703,150.1786
033196,GLENEDEN,-20.22,148.4036
033197,EUNGELLA NATIONAL PARK,-21.1703,148.5039
033198,MONAVALE,-23.0817,150.1583
033199,UPSAN DOWNS,-21.1167,148.4667
033200,CARMILA,-21.9114,149.4133
033201,HOMEBUSH MILL,-21.2833,149.05
033202,CHARON'S FERRY,-22.5664,149.6678
033203,CAPE HILLSBOROUGH NAT PK,-20.9217,149.0453
033204,INKERMAN BRIDGE,-19.6433,147.3972
033205,DALBEG,-20.2689,147.2989
033206,PROSPECT CK BRIDGE,-21.6167,149.0333
033207,FLORA VALLEY,-19.7581,146.8389
033208,ROSSLYN BAY NTC AWS,-23.161,150.7901
033209,LEICHARDT,-19.5167,147.0333
033210,ST LAWRENCE,-22.3472,149.5242
033211,TOOLOOMBAH,-22.7336,149.5417
033212,PRINCHESTER,-22.9,150.0333
033213,CANNONVALE,-20.2833,148.7
033214,WELTON DALE,-23.0167,150.6167
033215,PIONEER ESTATE,-19.5667,147.3333
033216,ELMHURST,-21.5167,149.1167
033217,BURWEN-MINEHAM SIDING,-19.5,147.0667
033218,KULULU,-21.1333,149.0333
033219,GLENDOW,-21.0833,148.7833
033220,MOUNT ALMA,-19.7333,147.5167
033221,MASSEY CREEK,-21.05,148.5667
033222,URANNAH STATION,-20.9333,148.35
033223,CROYDON STATION,-22.4667,149.1833
033224,KEPPEL SANDS POST OFFICE,-23.3314,150.7814
033225,PARKER,-21.1167,148.4667
033226,LANSDOWN CSIRO,-19.6578,146.8344
033227,HAVILAH STATION,-20.7922,147.8286
033228,REID RIVER USAF,-19.8333,146.7833
033229,BELMONT AGFORCE,-23.2231,150.3839
033230,GLEN GEDDES,-23.0333,150.2667
033231,MARKWELL,-22.0667,149.1167
033232,MILMAN,-23.0667,150.4167
033233,TORILLA,-22.45,150.05
033234,TABLE TOP STATION,-19.3833,146.4667
033235,SHUTE HARBOUR MOTEL,-20.2833,148.7833
033236,SEAFORTH,-20.9539,148.9589
033237,WOODLANDS,-23.05,150.7
033238,ROCKY PONDS CREEK,-19.855,147.6208
033239,ST HELENS,-20.8667,148.8
033240,HILLSBOROUGH STATION,-20.0333,146.9833
033241,DENT ISLAND LIGHTHOUSE,-20.3708,148.93
033242,WARATAH,-22.4333,150.1333
033243,BROMBY PARK,-20.6167,148.4667
033244,HERVEYS RANGE,-19.4,146.5
033245,HILLSBOROUGH STATION,-20.2,146.9833
033246,MACKAY,-21.1367,149.1883
033247,PROSERPINE AIRPORT,-20.4925,148.555
033248,CERBERUS,-22.9256,149.5217
033249,HUSTONS FARM,-19.6192,147.1189
033250,CONNORS JUNCTION,-22.6472,149.0825
033251,BURDEKIN RIVER,-19.7983,147.2317
033252,BIRRALEE,-20.6719,147.6636
033253,GIRU,-19.5125,147.1114
033254,CRYSTAL BROOK,-20.3436,148.5
033255,HAMILTON ISLAND,-20.3528,148.9511
033256,LANGHAM,-22.1978,150.0928
033257,BOWEN AIRPORT,-20.0151,148.2152
033258,WAVERLEY PLAINS,-22.3881,149.4922
033259,ABBOT POINT BULKCOAL,-19.8833,148.075
033260,SVENDSEN BEACH,-23.16,150.96
033261,AYR POSTMASTER'S RES,-19.53,147.4189
033262,ST BEES ISLAND,-20.93,149.435
033263,BOUNDARY CREEK ALERT,-20.4186,148.1108
033264,BOWEN PUMP STATION ALERT,-20.0089,148.2044
033265,IDA CREEK ALERT,-20.2886,148.1175
033266,MOSS VALE ALERT,-20.2381,148.0311
033267,MT DANGAR ALERT,-20.2197,148.1217
033268,REEVES ALERT,-20.1494,148.1556
033269,ROMA PEAK ALERT,-20.3078,148.2181
033270,UPPER DON ALERT,-20.4954,148.1956
033271,HECATE ALERT,-20.505,148.3433
033272,PANDANUS CREEK ALERT,-20.4044,148.2783
033273,PETER FAUST DAM,-20.3683,148.3878
033274,PETER FAUST DAM TW TM,-20.3681,148.3908
033275,THE GAP CREEK ALERT,-20.3361,148.3186
033276,DORAVILLE STATION,-21.4131,148.9222
033277,MIRANI WEIR TW TM,-21.1789,148.8297
033278,DALBEG TM,-20.3089,147.2961
033279,CLARE TM,-19.7586,147.2436
033280,POWERLINE TM,-19.6333,147.1103
033281,GARGETT TM,-21.1781,148.7442
033282,SARICH'S TM,-21.2717,148.8181
033283,DUMBLETON ROCKS TM,-21.1441,149.0753
033284,BLOOMSBURY,-20.7492,148.5833
033285,THE GAP TM,-23.0883,150.11
033286,CLARE ALERT,-19.7586,147.2436
033287,MILLAROO ALERT,-19.9717,147.2508
033288,INKERMAN BRIDGE ALERT,-19.6433,147.3972
033289,STRATHBOGIE ALERT,-20.1425,147.5631
033290,MT PLEASANT ALERT,-20.2897,147.9019
033291,DALBEG ALERT,-20.3089,147.2961
033292,MYUNA ALERT,-20.5819,147.5981
033293,EASTERN CREEK,-21.1606,148.0097
